EQ,Year,Month,Type,Duration,Cleaning,Model,Prediction,Correct Prediction
5845,2019,2,LP,22,4,LR,ICEQUAKE,False
5846,2019,2,LP,31,4,LR,ICEQUAKE,False
5847,2019,2,LP,25,4,LR,ICEQUAKE,False
5848,2019,2,LP,23,4,LR,ICEQUAKE,False
5849,2019,2,REGIONAL,790,4,LR,LP,False
5850,2019,2,REGIONAL,234,4,LR,ICEQUAKE,False
5851,2019,2,LP,24,4,LR,ICEQUAKE,False
5852,2019,2,LP,32,4,LR,ICEQUAKE,False
5853,2019,2,LP,24,4,LR,ICEQUAKE,False
5854,2019,2,LP,21,4,LR,ICEQUAKE,False
5855,2019,2,LP,70,4,LR,ICEQUAKE,False
5856,2019,2,LP,60,4,LR,ICEQUAKE,False
5857,2019,2,HB,33,4,LR,ICEQUAKE,False
5858,2019,2,LP,30,4,LR,ICEQUAKE,False
5859,2019,2,LP,18,4,LR,ICEQUAKE,False
5860,2019,2,VT,28,4,LR,ICEQUAKE,False
5861,2019,2,REGIONAL,31,4,LR,ICEQUAKE,False
5862,2019,2,REGIONAL,24,4,LR,ICEQUAKE,False
5863,2019,2,LP,21,4,LR,ICEQUAKE,False
5864,2019,2,LP,26,4,LR,ICEQUAKE,False
5865,2019,2,LP,35,4,LR,ICEQUAKE,False
5866,2019,2,LP,26,4,LR,ICEQUAKE,False
5867,2019,2,LP,31,4,LR,ICEQUAKE,False
5868,2019,2,LP,20,4,LR,ICEQUAKE,False
5869,2019,2,LP,33,4,LR,ICEQUAKE,False
5870,2019,2,LP,28,4,LR,ICEQUAKE,False
5871,2019,2,LP,20,4,LR,ICEQUAKE,False
5872,2019,2,LP,34,4,LR,ICEQUAKE,False
5873,2019,2,LP,41,4,LR,ICEQUAKE,False
5874,2019,2,LP,22,4,LR,ICEQUAKE,False
5875,2019,2,LP,28,4,LR,ICEQUAKE,False
5876,2019,2,LP,26,4,LR,ICEQUAKE,False
5877,2019,2,LP,23,4,LR,ICEQUAKE,False
5878,2019,2,LP,20,4,LR,ICEQUAKE,False
5879,2019,2,LP,27,4,LR,ICEQUAKE,False
5880,2019,2,HB,22,4,LR,ICEQUAKE,False
5881,2019,3,LP,19,4,LR,ICEQUAKE,False
5882,2019,3,LP,22,4,LR,ICEQUAKE,False
5883,2019,3,LP,21,4,LR,ICEQUAKE,False
5884,2019,3,LP,17,4,LR,ICEQUAKE,False
5885,2019,3,LP,26,4,LR,ICEQUAKE,False
5886,2019,3,LP,22,4,LR,ICEQUAKE,False
5887,2019,3,LP,22,4,LR,ICEQUAKE,False
5888,2019,3,LP,39,4,LR,ICEQUAKE,False
5889,2019,3,LP,91,4,LR,ICEQUAKE,False
5890,2019,3,LP,33,4,LR,ICEQUAKE,False
5891,2019,3,VT,26,4,LR,ICEQUAKE,False
5892,2019,3,LP,26,4,LR,ICEQUAKE,False
5893,2019,3,LP,35,4,LR,ICEQUAKE,False
5894,2019,3,LP,23,4,LR,ICEQUAKE,False
5895,2019,3,LP,21,4,LR,ICEQUAKE,False
5896,2019,3,LP,21,4,LR,ICEQUAKE,False
5897,2019,3,LP,20,4,LR,ICEQUAKE,False
5898,2019,3,LP,20,4,LR,ICEQUAKE,False
5899,2019,3,LP,19,4,LR,ICEQUAKE,False
5900,2019,3,LP,35,4,LR,ICEQUAKE,False
5901,2019,3,LP,28,4,LR,ICEQUAKE,False
5902,2019,3,LP,18,4,LR,ICEQUAKE,False
5903,2019,3,LP,70,4,LR,ICEQUAKE,False
5904,2019,3,LP,29,4,LR,ICEQUAKE,False
5905,2019,3,LP,26,4,LR,ICEQUAKE,False
5906,2019,3,LP,23,4,LR,ICEQUAKE,False
5907,2019,3,LP,30,4,LR,ICEQUAKE,False
5908,2019,3,LP,30,4,LR,ICEQUAKE,False
5909,2019,3,LP,30,4,LR,ICEQUAKE,False
5910,2019,3,LP,37,4,LR,ICEQUAKE,False
5911,2019,3,LP,26,4,LR,ICEQUAKE,False
5912,2019,3,VT,53,4,LR,ICEQUAKE,False
5913,2019,3,LP,35,4,LR,ICEQUAKE,False
5914,2019,3,LP,30,4,LR,ICEQUAKE,False
5915,2019,3,LP,37,4,LR,ICEQUAKE,False
5916,2019,3,LP,33,4,LR,ICEQUAKE,False
5917,2019,3,LP,19,4,LR,ICEQUAKE,False
5918,2019,3,LP,39,4,LR,ICEQUAKE,False
5919,2019,3,LP,22,4,LR,ICEQUAKE,False
5920,2019,3,LP,18,4,LR,ICEQUAKE,False
5921,2019,3,LP,33,4,LR,ICEQUAKE,False
5922,2019,3,LP,30,4,LR,ICEQUAKE,False
5923,2019,3,LP,28,4,LR,ICEQUAKE,False
5924,2019,3,LP,25,4,LR,ICEQUAKE,False
5925,2019,3,LP,21,4,LR,ICEQUAKE,False
5926,2019,3,LP,25,4,LR,ICEQUAKE,False
5927,2019,3,LP,24,4,LR,ICEQUAKE,False
5928,2019,3,LP,25,4,LR,ICEQUAKE,False
5929,2019,3,VT,31,4,LR,ICEQUAKE,False
5930,2019,3,LP,23,4,LR,ICEQUAKE,False
5931,2019,3,LP,28,4,LR,ICEQUAKE,False
5932,2019,3,LP,46,4,LR,ICEQUAKE,False
5933,2019,3,LP,32,4,LR,ICEQUAKE,False
5934,2019,3,LP,28,4,LR,ICEQUAKE,False
0,2012,1,VT,23,6,KNN,HB,False
1,2012,1,LP,47,6,KNN,HB,False
2,2012,1,LP,56,6,KNN,HB,False
3,2012,1,VT,49,6,KNN,HB,False
4,2012,1,VT,31,6,KNN,HB,False
5,2012,1,LP,29,6,KNN,HB,False
6,2012,1,LP,33,6,KNN,HB,False
7,2012,1,LP,42,6,KNN,HB,False
8,2012,1,LP,24,6,KNN,HB,False
9,2012,1,LP,30,6,KNN,HB,False
10,2012,1,LP,36,6,KNN,HB,False
11,2012,1,LP,31,6,KNN,HB,False
12,2012,1,LP,32,6,KNN,HB,False
13,2012,1,VT,13,6,KNN,HB,False
14,2012,1,LP,35,6,KNN,HB,False
15,2012,1,LP,37,6,KNN,HB,False
16,2012,1,LP,29,6,KNN,HB,False
17,2012,1,LP,48,6,KNN,HB,False
18,2012,1,VT,27,6,KNN,HB,False
19,2012,1,LP,35,6,KNN,HB,False
20,2012,1,LP,40,6,KNN,HB,False
21,2012,1,VT,24,6,KNN,HB,False
22,2012,1,LP,48,6,KNN,HB,False
23,2012,1,LP,56,6,KNN,HB,False
24,2012,1,VT,19,6,KNN,HB,False
25,2012,1,REGIONAL,102,6,KNN,HB,False
26,2012,1,LP,34,6,KNN,HB,False
27,2012,1,LP,25,6,KNN,HB,False
28,2012,1,LP,53,6,KNN,HB,False
29,2012,1,VT,30,6,KNN,HB,False
30,2012,1,LP,33,6,KNN,HB,False
31,2012,1,VT,26,6,KNN,HB,False
32,2012,1,VT,28,6,KNN,HB,False
33,2012,1,LP,31,6,KNN,HB,False
34,2012,1,VT,25,6,KNN,HB,False
35,2012,1,VT,42,6,KNN,HB,False
36,2012,1,VT,30,6,KNN,HB,False
37,2012,1,VT,22,6,KNN,HB,False
38,2012,1,LP,33,6,KNN,HB,False
39,2012,1,LP,48,6,KNN,HB,False
40,2012,1,LP,43,6,KNN,HB,False
41,2012,1,LP,29,6,KNN,HB,False
42,2012,1,LP,47,6,KNN,HB,False
43,2012,1,LP,39,6,KNN,HB,False
44,2012,1,LP,51,6,KNN,HB,False
45,2012,1,LP,38,6,KNN,HB,False
46,2012,1,LP,49,6,KNN,HB,False
47,2012,1,LP,46,6,KNN,HB,False
48,2012,1,LP,37,6,KNN,HB,False
49,2012,1,LP,42,6,KNN,HB,False
50,2012,1,LP,36,6,KNN,HB,False
51,2012,1,LP,33,6,KNN,HB,False
52,2012,1,VT,24,6,KNN,HB,False
53,2012,1,LP,29,6,KNN,HB,False
54,2012,1,LP,34,6,KNN,HB,False
55,2012,1,LP,43,6,KNN,HB,False
56,2012,1,LP,39,6,KNN,HB,False
57,2012,1,LP,40,6,KNN,HB,False
58,2012,1,LP,40,6,KNN,HB,False
59,2012,1,LP,37,6,KNN,HB,False
60,2012,1,LP,45,6,KNN,HB,False
61,2012,1,LP,32,6,KNN,HB,False
62,2012,1,LP,42,6,KNN,HB,False
63,2012,1,LP,37,6,KNN,HB,False
64,2012,1,LP,52,6,KNN,HB,False
65,2012,2,LP,53,6,KNN,HB,False
66,2012,2,LP,37,6,KNN,HB,False
67,2012,2,LP,50,6,KNN,HB,False
68,2012,2,LP,49,6,KNN,HB,False
69,2012,2,LP,46,6,KNN,HB,False
70,2012,2,LP,40,6,KNN,HB,False
71,2012,2,LP,37,6,KNN,HB,False
72,2012,2,LP,42,6,KNN,HB,False
73,2012,2,LP,38,6,KNN,HB,False
74,2012,2,LP,41,6,KNN,HB,False
75,2012,2,LP,40,6,KNN,HB,False
76,2012,2,LP,49,6,KNN,HB,False
77,2012,2,VT,28,6,KNN,HB,False
78,2012,2,VT,27,6,KNN,HB,False
79,2012,2,LP,57,6,KNN,HB,False
80,2012,2,VT,28,6,KNN,HB,False
81,2012,2,LP,53,6,KNN,HB,False
82,2012,2,LP,46,6,KNN,HB,False
83,2012,2,LP,52,6,KNN,HB,False
84,2012,2,LP,52,6,KNN,HB,False
85,2012,2,LP,43,6,KNN,HB,False
86,2012,2,LP,45,6,KNN,HB,False
87,2012,2,LP,41,6,KNN,HB,False
88,2012,3,LP,45,6,KNN,HB,False
89,2012,3,VT,32,6,KNN,HB,False
90,2012,3,LP,38,6,KNN,HB,False
91,2012,3,LP,40,6,KNN,HB,False
92,2012,3,LP,36,6,KNN,HB,False
93,2012,3,VT,33,6,KNN,HB,False
94,2012,3,VT,44,6,KNN,HB,False
95,2012,3,LP,34,6,KNN,HB,False
96,2012,3,LP,63,6,KNN,HB,False
97,2012,3,VT,38,6,KNN,HB,False
98,2012,3,LP,29,6,KNN,HB,False
99,2012,3,VT,33,6,KNN,HB,False
100,2012,3,LP,41,6,KNN,HB,False
101,2012,3,LP,39,6,KNN,HB,False
102,2012,3,LP,33,6,KNN,HB,False
103,2012,3,LP,40,6,KNN,HB,False
104,2012,3,LP,52,6,KNN,HB,False
105,2012,3,LP,48,6,KNN,HB,False
106,2012,3,LP,47,6,KNN,HB,False
107,2012,3,LP,42,6,KNN,HB,False
108,2012,3,LP,39,6,KNN,HB,False
109,2012,3,LP,46,6,KNN,HB,False
110,2012,4,LP,39,6,KNN,HB,False
111,2012,4,LP,48,6,KNN,HB,False
112,2012,4,LP,55,6,KNN,HB,False
113,2012,4,LP,36,6,KNN,HB,False
114,2012,4,LP,39,6,KNN,HB,False
115,2012,4,LP,38,6,KNN,HB,False
116,2012,4,LP,47,6,KNN,HB,False
117,2012,4,LP,49,6,KNN,HB,False
118,2012,4,LP,45,6,KNN,HB,False
119,2012,4,LP,39,6,KNN,HB,False
120,2012,4,LP,36,6,KNN,HB,False
121,2012,4,LP,45,6,KNN,HB,False
122,2012,4,LP,35,6,KNN,HB,False
123,2012,4,LP,53,6,KNN,HB,False
124,2012,4,LP,39,6,KNN,HB,False
125,2012,4,VT,31,6,KNN,HB,False
126,2012,4,LP,46,6,KNN,HB,False
127,2012,4,LP,37,6,KNN,HB,False
128,2012,5,LP,39,6,KNN,HB,False
129,2012,5,LP,46,6,KNN,HB,False
130,2012,5,LP,27,6,KNN,HB,False
131,2012,5,LP,41,6,KNN,HB,False
132,2012,5,LP,36,6,KNN,HB,False
133,2012,5,LP,42,6,KNN,HB,False
134,2012,5,LP,39,6,KNN,HB,False
135,2012,5,LP,39,6,KNN,HB,False
136,2012,5,LP,46,6,KNN,HB,False
137,2012,5,LP,35,6,KNN,HB,False
138,2012,5,LP,38,6,KNN,HB,False
139,2012,5,LP,109,6,KNN,HB,False
140,2012,5,LP,51,6,KNN,HB,False
141,2012,5,LP,54,6,KNN,HB,False
142,2012,5,LP,46,6,KNN,HB,False
143,2012,5,LP,35,6,KNN,HB,False
144,2012,5,LP,42,6,KNN,HB,False
145,2012,5,LP,39,6,KNN,HB,False
146,2012,5,LP,51,6,KNN,HB,False
147,2012,5,LP,34,6,KNN,HB,False
148,2012,5,LP,35,6,KNN,HB,False
149,2012,5,VT,37,6,KNN,HB,False
150,2012,5,VT,29,6,KNN,HB,False
151,2012,5,VT,57,6,KNN,HB,False
152,2012,5,VT,33,6,KNN,HB,False
153,2012,5,VT,36,6,KNN,HB,False
154,2012,5,VT,31,6,KNN,HB,False
155,2012,5,VT,52,6,KNN,HB,False
156,2012,6,LP,35,6,KNN,HB,False
157,2012,6,LP,50,6,KNN,HB,False
158,2012,6,LP,40,6,KNN,HB,False
159,2012,6,LP,37,6,KNN,HB,False
160,2012,6,LP,41,6,KNN,HB,False
161,2012,6,LP,40,6,KNN,HB,False
162,2012,6,LP,33,6,KNN,HB,False
163,2012,6,LP,24,6,KNN,HB,False
164,2012,6,LP,42,6,KNN,HB,False
165,2012,6,LP,47,6,KNN,HB,False
166,2012,6,LP,35,6,KNN,HB,False
167,2012,6,LP,55,6,KNN,HB,False
168,2012,6,LP,47,6,KNN,HB,False
169,2012,6,LP,51,6,KNN,HB,False
170,2012,6,LP,41,6,KNN,HB,False
171,2012,6,LP,41,6,KNN,HB,False
172,2012,6,LP,44,6,KNN,HB,False
173,2012,6,LP,47,6,KNN,HB,False
174,2012,6,LP,50,6,KNN,HB,False
175,2012,6,LP,56,6,KNN,HB,False
176,2012,6,LP,166,6,KNN,HB,False
177,2012,6,LP,39,6,KNN,HB,False
178,2012,6,LP,49,6,KNN,HB,False
179,2012,6,LP,59,6,KNN,HB,False
180,2012,6,LP,37,6,KNN,HB,False
181,2012,6,LP,88,6,KNN,HB,False
182,2012,6,VT,44,6,KNN,HB,False
183,2012,6,VT,21,6,KNN,HB,False
184,2012,6,VT,22,6,KNN,HB,False
185,2012,6,VT,27,6,KNN,HB,False
186,2012,6,VT,29,6,KNN,HB,False
187,2012,6,VT,28,6,KNN,HB,False
188,2012,6,VT,45,6,KNN,HB,False
189,2012,7,LP,31,6,KNN,HB,False
190,2012,7,LP,31,6,KNN,HB,False
191,2012,7,LP,42,6,KNN,HB,False
192,2012,7,LP,38,6,KNN,HB,False
193,2012,7,LP,29,6,KNN,HB,False
194,2012,7,LP,35,6,KNN,HB,False
195,2012,7,LP,37,6,KNN,HB,False
196,2012,7,LP,38,6,KNN,HB,False
197,2012,7,LP,38,6,KNN,HB,False
198,2012,7,LP,39,6,KNN,HB,False
199,2012,7,LP,34,6,KNN,HB,False
200,2012,7,LP,36,6,KNN,HB,False
201,2012,7,LP,41,6,KNN,HB,False
202,2012,7,LP,20,6,KNN,HB,False
203,2012,7,LP,35,6,KNN,HB,False
204,2012,7,LP,40,6,KNN,HB,False
205,2012,7,LP,38,6,KNN,HB,False
206,2012,7,LP,62,6,KNN,HB,False
207,2012,7,LP,34,6,KNN,HB,False
208,2012,7,LP,40,6,KNN,HB,False
209,2012,7,LP,44,6,KNN,HB,False
210,2012,7,LP,40,6,KNN,HB,False
211,2012,7,LP,35,6,KNN,HB,False
212,2012,7,LP,31,6,KNN,HB,False
213,2012,7,LP,40,6,KNN,HB,False
214,2012,7,LP,32,6,KNN,HB,False
215,2012,7,LP,37,6,KNN,HB,False
216,2012,7,LP,33,6,KNN,HB,False
217,2012,7,LP,44,6,KNN,HB,False
218,2012,7,LP,39,6,KNN,HB,False
219,2012,7,LP,47,6,KNN,HB,False
220,2012,7,LP,39,6,KNN,HB,False
221,2012,7,LP,34,6,KNN,HB,False
222,2012,7,LP,39,6,KNN,HB,False
223,2012,7,LP,27,6,KNN,HB,False
224,2012,7,LP,41,6,KNN,HB,False
225,2012,7,LP,55,6,KNN,HB,False
226,2012,7,LP,45,6,KNN,HB,False
227,2012,7,LP,34,6,KNN,HB,False
228,2012,7,LP,37,6,KNN,HB,False
229,2012,7,LP,35,6,KNN,HB,False
230,2012,7,LP,29,6,KNN,HB,False
231,2012,7,LP,47,6,KNN,HB,False
232,2012,7,LP,45,6,KNN,HB,False
233,2012,7,LP,55,6,KNN,HB,False
234,2012,7,LP,51,6,KNN,HB,False
235,2012,7,LP,39,6,KNN,HB,False
236,2012,7,LP,36,6,KNN,HB,False
237,2012,7,LP,60,6,KNN,HB,False
238,2012,7,LP,61,6,KNN,HB,False
239,2012,7,LP,41,6,KNN,HB,False
240,2012,7,LP,70,6,KNN,HB,False
241,2012,7,LP,43,6,KNN,HB,False
242,2012,7,LP,42,6,KNN,HB,False
243,2012,7,LP,50,6,KNN,HB,False
244,2012,7,LP,52,6,KNN,HB,False
245,2012,7,LP,54,6,KNN,HB,False
246,2012,7,LP,54,6,KNN,HB,False
247,2012,7,LP,65,6,KNN,HB,False
248,2012,8,LP,41,6,KNN,HB,False
249,2012,8,LP,41,6,KNN,HB,False
250,2012,8,LP,40,6,KNN,HB,False
251,2012,8,LP,79,6,KNN,HB,False
252,2012,8,LP,52,6,KNN,HB,False
253,2012,8,LP,43,6,KNN,HB,False
254,2012,8,LP,44,6,KNN,HB,False
255,2012,8,LP,51,6,KNN,HB,False
256,2012,8,LP,60,6,KNN,HB,False
257,2012,8,LP,50,6,KNN,HB,False
258,2012,8,LP,36,6,KNN,HB,False
259,2012,8,LP,106,6,KNN,HB,False
260,2012,8,LP,49,6,KNN,HB,False
261,2012,8,LP,41,6,KNN,HB,False
262,2012,8,LP,47,6,KNN,HB,False
263,2012,8,VT,28,6,KNN,HB,False
264,2012,8,LP,90,6,KNN,HB,False
265,2012,8,LP,51,6,KNN,HB,False
266,2012,8,LP,55,6,KNN,HB,False
267,2012,8,LP,36,6,KNN,HB,False
268,2012,8,LP,53,6,KNN,HB,False
269,2012,8,LP,44,6,KNN,HB,False
270,2012,8,LP,63,6,KNN,HB,False
271,2012,8,LP,44,6,KNN,HB,False
272,2012,8,LP,145,6,KNN,HB,False
273,2012,8,LP,38,6,KNN,HB,False
274,2012,8,LP,52,6,KNN,HB,False
275,2012,8,LP,48,6,KNN,HB,False
276,2012,8,LP,42,6,KNN,HB,False
277,2012,8,LP,56,6,KNN,HB,False
278,2012,8,LP,40,6,KNN,HB,False
279,2012,8,LP,46,6,KNN,HB,False
280,2012,9,LP,50,6,KNN,HB,False
281,2012,9,LP,32,6,KNN,HB,False
282,2012,9,LP,36,6,KNN,HB,False
283,2012,9,LP,38,6,KNN,HB,False
284,2012,9,LP,47,6,KNN,HB,False
285,2012,9,VT,34,6,KNN,HB,False
286,2012,9,LP,37,6,KNN,HB,False
287,2012,9,LP,45,6,KNN,HB,False
288,2012,9,LP,45,6,KNN,HB,False
289,2012,9,LP,36,6,KNN,HB,False
290,2012,9,LP,42,6,KNN,HB,False
291,2012,9,LP,57,6,KNN,HB,False
292,2012,9,LP,95,6,KNN,HB,False
293,2012,9,LP,45,6,KNN,HB,False
294,2012,9,VT,24,6,KNN,HB,False
295,2012,9,LP,36,6,KNN,HB,False
296,2012,9,LP,44,6,KNN,HB,False
297,2012,9,LP,40,6,KNN,HB,False
298,2012,9,VT,22,6,KNN,HB,False
299,2012,9,LP,36,6,KNN,HB,False
300,2012,9,LP,43,6,KNN,HB,False
301,2012,9,LP,38,6,KNN,HB,False
302,2012,9,LP,64,6,KNN,HB,False
303,2012,9,LP,32,6,KNN,HB,False
304,2012,9,LP,37,6,KNN,HB,False
305,2012,9,LP,37,6,KNN,HB,False
306,2012,9,VT,25,6,KNN,HB,False
307,2012,10,LP,22,6,KNN,HB,False
308,2012,10,LP,40,6,KNN,HB,False
309,2012,10,LP,38,6,KNN,HB,False
310,2012,11,VT,24,6,KNN,HB,False
311,2012,11,VT,14,6,KNN,HB,False
312,2012,12,VT,15,6,KNN,HB,False
313,2012,12,VT,23,6,KNN,HB,False
314,2012,12,VT,17,6,KNN,HB,False
315,2013,1,LP,50,6,KNN,HB,False
316,2013,1,LP,50,6,KNN,HB,False
317,2013,1,LP,43,6,KNN,HB,False
318,2013,1,LP,46,6,KNN,HB,False
319,2013,1,LP,50,6,KNN,HB,False
320,2013,1,LP,37,6,KNN,HB,False
321,2013,1,LP,39,6,KNN,HB,False
322,2013,1,LP,44,6,KNN,HB,False
323,2013,1,LP,42,6,KNN,HB,False
324,2013,1,LP,43,6,KNN,HB,False
325,2013,1,LP,87,6,KNN,HB,False
326,2013,1,LP,45,6,KNN,HB,False
327,2013,1,LP,48,6,KNN,HB,False
328,2013,1,VT,27,6,KNN,HB,False
329,2013,1,VT,25,6,KNN,HB,False
330,2013,1,LP,46,6,KNN,HB,False
331,2014,1,LP,49,6,KNN,HB,False
332,2014,1,LP,40,6,KNN,HB,False
333,2014,1,LP,41,6,KNN,HB,False
334,2014,1,LP,47,6,KNN,HB,False
335,2014,1,LP,59,6,KNN,HB,False
336,2014,1,LP,69,6,KNN,HB,False
337,2014,1,LP,48,6,KNN,HB,False
338,2014,1,LP,63,6,KNN,HB,False
339,2014,1,LP,49,6,KNN,HB,False
340,2014,1,LP,126,6,KNN,HB,False
341,2014,1,LP,46,6,KNN,HB,False
342,2014,1,LP,52,6,KNN,HB,False
343,2014,1,LP,58,6,KNN,HB,False
344,2014,1,LP,70,6,KNN,HB,False
345,2014,1,LP,90,6,KNN,HB,False
346,2014,1,LP,46,6,KNN,HB,False
347,2014,1,LP,54,6,KNN,HB,False
348,2014,1,LP,54,6,KNN,HB,False
349,2014,1,LP,63,6,KNN,HB,False
350,2014,1,LP,58,6,KNN,HB,False
351,2014,1,LP,47,6,KNN,HB,False
352,2014,1,LP,45,6,KNN,HB,False
353,2014,1,LP,56,6,KNN,HB,False
354,2014,1,LP,63,6,KNN,HB,False
355,2014,1,LP,44,6,KNN,HB,False
356,2014,1,LP,63,6,KNN,HB,False
357,2014,1,LP,39,6,KNN,HB,False
358,2014,1,LP,53,6,KNN,HB,False
359,2014,1,LP,38,6,KNN,HB,False
360,2014,1,LP,54,6,KNN,HB,False
361,2014,1,LP,60,6,KNN,HB,False
362,2014,1,LP,53,6,KNN,HB,False
363,2014,1,LP,37,6,KNN,HB,False
364,2014,1,LP,31,6,KNN,HB,False
365,2014,1,LP,53,6,KNN,HB,False
366,2014,1,LP,56,6,KNN,HB,False
367,2014,1,LP,40,6,KNN,HB,False
368,2014,1,LP,61,6,KNN,HB,False
369,2014,1,LP,39,6,KNN,HB,False
370,2014,1,LP,44,6,KNN,HB,False
371,2014,1,LP,44,6,KNN,HB,False
372,2014,1,LP,48,6,KNN,HB,False
373,2014,1,LP,44,6,KNN,HB,False
374,2014,1,LP,48,6,KNN,HB,False
375,2014,1,LP,22,6,KNN,HB,False
376,2014,1,VT,35,6,KNN,HB,False
377,2014,1,LP,45,6,KNN,HB,False
378,2014,1,LP,53,6,KNN,HB,False
379,2014,1,LP,47,6,KNN,HB,False
380,2014,1,LP,54,6,KNN,HB,False
381,2014,1,LP,58,6,KNN,HB,False
382,2014,1,LP,60,6,KNN,HB,False
383,2014,1,LP,45,6,KNN,HB,False
384,2014,1,LP,59,6,KNN,HB,False
385,2014,1,LP,54,6,KNN,HB,False
386,2014,1,LP,61,6,KNN,HB,False
387,2014,1,LP,45,6,KNN,HB,False
388,2014,1,LP,45,6,KNN,HB,False
389,2014,1,LP,56,6,KNN,HB,False
390,2014,1,LP,53,6,KNN,HB,False
391,2014,1,LP,51,6,KNN,HB,False
392,2014,1,LP,43,6,KNN,HB,False
393,2014,1,LP,59,6,KNN,HB,False
394,2014,1,LP,51,6,KNN,HB,False
395,2014,1,LP,42,6,KNN,HB,False
396,2014,1,LP,49,6,KNN,HB,False
397,2014,1,LP,44,6,KNN,HB,False
398,2014,1,LP,66,6,KNN,HB,False
399,2014,1,LP,66,6,KNN,HB,False
400,2014,1,LP,53,6,KNN,HB,False
401,2014,1,LP,55,6,KNN,HB,False
402,2014,1,LP,47,6,KNN,HB,False
403,2014,1,LP,44,6,KNN,HB,False
404,2014,1,LP,60,6,KNN,HB,False
405,2014,1,LP,63,6,KNN,HB,False
406,2014,1,LP,70,6,KNN,HB,False
407,2014,1,LP,41,6,KNN,HB,False
408,2014,1,LP,54,6,KNN,HB,False
409,2014,1,VT,53,6,KNN,HB,False
410,2014,1,LP,49,6,KNN,HB,False
411,2014,1,LP,51,6,KNN,HB,False
412,2014,1,VT,43,6,KNN,HB,False
413,2014,1,VT,27,6,KNN,HB,False
414,2014,1,LP,47,6,KNN,HB,False
415,2014,1,LP,49,6,KNN,HB,False
416,2014,1,LP,45,6,KNN,HB,False
417,2014,1,LP,77,6,KNN,HB,False
418,2014,1,LP,47,6,KNN,HB,False
419,2014,1,LP,42,6,KNN,HB,False
420,2014,1,LP,62,6,KNN,HB,False
421,2014,1,LP,37,6,KNN,HB,False
422,2014,1,LP,58,6,KNN,HB,False
423,2014,1,LP,52,6,KNN,HB,False
424,2014,1,LP,55,6,KNN,HB,False
425,2014,1,LP,56,6,KNN,HB,False
426,2014,1,LP,69,6,KNN,HB,False
427,2014,1,LP,51,6,KNN,HB,False
428,2014,1,LP,46,6,KNN,HB,False
429,2014,1,LP,57,6,KNN,HB,False
430,2014,1,LP,47,6,KNN,HB,False
431,2014,1,LP,53,6,KNN,HB,False
432,2014,1,LP,36,6,KNN,HB,False
433,2014,1,LP,58,6,KNN,HB,False
434,2014,1,LP,56,6,KNN,HB,False
435,2014,1,LP,68,6,KNN,HB,False
436,2014,1,LP,57,6,KNN,HB,False
437,2014,1,LP,41,6,KNN,HB,False
438,2014,1,LP,47,6,KNN,HB,False
439,2014,1,LP,46,6,KNN,HB,False
440,2014,1,LP,40,6,KNN,HB,False
441,2014,1,LP,83,6,KNN,HB,False
442,2014,1,LP,75,6,KNN,HB,False
443,2014,1,LP,48,6,KNN,HB,False
444,2014,1,LP,40,6,KNN,HB,False
445,2014,1,LP,35,6,KNN,HB,False
446,2014,1,LP,34,6,KNN,HB,False
447,2014,1,LP,56,6,KNN,HB,False
448,2014,1,LP,52,6,KNN,HB,False
449,2014,1,LP,52,6,KNN,HB,False
450,2014,1,LP,48,6,KNN,HB,False
451,2014,1,LP,37,6,KNN,HB,False
452,2014,1,LP,58,6,KNN,HB,False
453,2014,1,VT,28,6,KNN,HB,False
454,2014,1,LP,48,6,KNN,HB,False
455,2014,1,LP,56,6,KNN,HB,False
456,2014,1,LP,50,6,KNN,HB,False
457,2014,1,LP,45,6,KNN,HB,False
458,2014,1,LP,49,6,KNN,HB,False
459,2014,1,LP,46,6,KNN,HB,False
460,2014,1,LP,42,6,KNN,HB,False
461,2014,1,LP,41,6,KNN,HB,False
462,2014,1,LP,45,6,KNN,HB,False
463,2014,1,LP,36,6,KNN,HB,False
464,2014,1,LP,39,6,KNN,HB,False
465,2014,1,LP,48,6,KNN,HB,False
466,2014,1,LP,46,6,KNN,HB,False
467,2014,1,LP,41,6,KNN,HB,False
468,2014,1,LP,67,6,KNN,HB,False
469,2014,1,LP,66,6,KNN,HB,False
470,2014,1,LP,46,6,KNN,HB,False
471,2014,1,LP,36,6,KNN,HB,False
472,2014,1,LP,37,6,KNN,HB,False
473,2014,1,LP,41,6,KNN,HB,False
474,2014,1,LP,36,6,KNN,HB,False
475,2014,1,LP,47,6,KNN,HB,False
476,2014,1,LP,40,6,KNN,HB,False
477,2014,1,LP,44,6,KNN,HB,False
478,2014,1,LP,45,6,KNN,HB,False
479,2014,1,LP,46,6,KNN,HB,False
480,2014,1,LP,56,6,KNN,HB,False
481,2018,1,LP,19,6,KNN,HB,False
482,2018,1,LP,37,6,KNN,HB,False
483,2018,1,LP,32,6,KNN,HB,False
484,2018,1,LP,128,6,KNN,HB,False
485,2018,1,LP,32,6,KNN,HB,False
486,2018,1,LP,39,6,KNN,HB,False
487,2018,1,LP,47,6,KNN,HB,False
488,2018,1,LP,31,6,KNN,HB,False
489,2018,1,LP,40,6,KNN,HB,False
490,2018,1,LP,33,6,KNN,HB,False
491,2018,1,LP,64,6,KNN,HB,False
